,ID,date,Tm,home,won,PG1,SG1,SF1,PF1,C1,PG2,SG2,SF2,PF2,C2,PG3,SG3,SF3,PF3,C3
8660,2019_20181210_DAL,10/12/2018,DAL,1.0,True,Jalen Brunson,Luka Doncic,Wesley Matthews,Harrison Barnes,DeAndre Jordan,J.J. Barea,Ryan Broekhoff,Dorian Finney-Smith,Maxi Kleber,Dwight Powell,Devin Harris,,,,Salah Mejri
8661,2019_20181210_MEM,10/12/2018,MEM,0.0,False,Mike Conley,Garrett Temple,Kyle Anderson,JaMychal Green,Marc Gasol,Shelvin Mack,MarShon Brooks,Omri Casspi,Jaren Jackson Jr.,Joakim Noah,,,,,
8662,2019_20181210_DEN,10/12/2018,DEN,1.0,True,Jamal Murray,Malik Beasley,Torrey Craig,Juancho Hernangomez,Nikola Jokic,Monte Morris,,,Trey Lyles,Mason Plumlee,,,,Tyler Lydon,Thomas Welsh
8663,2019_20181210_MIN,10/12/2018,MIN,0.0,False,Derrick Rose,Josh Okogie,Andrew Wiggins,Dario Saric,Karl-Anthony Towns,Jeff Teague,,Robert Covington,Taj Gibson,Gorgui Dieng,Tyus Jones,,,,
8664,2019_20181210_GSW,10/12/2018,GSW,1.0,True,Stephen Curry,Klay Thompson,Kevin Durant,Draymond Green,Kevon Looney,Shaun Livingston,,Alfonzo McKinnie,Jonas Jerebko,Jordan Bell,Quinn Cook,,,,
8665,2019_20181210_WAS,10/12/2018,WAS,0.0,False,Tomas Satoransky,Bradley Beal,Kelly Oubre Jr.,Jeff Green,Thomas Bryant,,Austin Rivers,Otto Porter Jr.,Markieff Morris,Ian Mahinmi,,,,Sam Dekker,
8666,2019_20181210_IND,10/12/2018,IND,1.0,True,Darren Collison,Tyreke Evans,Bojan Bogdanovic,Thaddeus Young,Myles Turner,Cory Joseph,,Doug McDermott,,Domantas Sabonis,Aaron Holiday,,,,
8667,2019_20181210_MIA,10/12/2018,MIA,0.0,False,Goran Dragic,Dwyane Wade,Justise Winslow,Kelly Olynyk,Bam Adebayo,,Josh Richardson,Derrick Jones Jr.,James Johnson,,,Rodney McGruder,,,
8668,2019_20181210_LAL,10/12/2018,LAL,1.0,True,Lonzo Ball,Josh Hart,LeBron James,Kyle Kuzma,Tyson Chandler,,Kentavious Caldwell-Pope,Svi Mykhailiuk,,JaVale McGee,,Lance Stephenson,,,
8669,2019_20181210_CLE,10/12/2018,CLE,0.0,False,Collin Sexton,Alec Burks,Cedi Osman,,Larry Nance Jr.,Matthew Dellavedova,Rodney Hood,Jaron Blossomgame,,Tristan Thompson,,Jordan Clarkson,Jalen Jones,,Channing Frye
8670,2019_20181210_MIL,10/12/2018,MIL,1.0,True,Eric Bledsoe,Sterling Brown,Khris Middleton,Ersan Ilyasova,Brook Lopez,George Hill,Malcolm Brogdon,Tony Snell,D.J. Wilson,Thon Maker,,Donte DiVincenzo,,Jason Smith,
8671,2019_20181210_UTA,10/12/2018,UTA,0.0,False,Ricky Rubio,Donovan Mitchell,Jae Crowder,Joe Ingles,Derrick Favors,Raul Neto,Kyle Korver,Royce O'Neale,Georges Niang,Rudy Gobert,Dante Exum,,Thabo Sefolosha,,Ekpe Udoh
8672,2019_20181210_OKC,10/12/2018,OKC,1.0,True,Russell Westbrook,alex Abrines,Paul George,Jerami Grant,Steven Adams,Dennis Schroder,Terrance Ferguson,Abdel Nader,Patrick Patterson,Nerlens Noel,,Hamidou Diallo,,,
8673,2019_20181210_DET,10/12/2018,DET,0.0,False,Reggie Jackson,Luke Kennard,Glenn Robinson III,Jon Leuer,Andre Drummond,Jose Calderon,Bruce Brown,,Henry Ellenson,Zaza Pachulia,,Langston Galloway,,,
8674,2019_20181210_PHI,10/12/2018,PHI,1.0,True,Ben Simmons,J.J. Redick,Jimmy Butler,Wilson Chandler,Joel Embiid,T.J. McConnell,Furkan Korkmaz,,Mike Muscala,Amir Johnson,,Landry Shamet,,,
8675,2019_20181210_LAC,10/12/2018,LAC,0.0,True,Patrick Beverley,Avery Bradley,Danilo Gallinari,Tobias Harris,Montrezl Harrell,Shai Gilgeous-Alexander,Lou Williams,,Mike Scott,Boban Marjanovic,Milos Teodosic,Sindarius Thornwell,,,
8676,2019_20181210_PHO,10/12/2018,PHO,1.0,False,De'Anthony Melton,Troy Daniels,Trevor Ariza,,Deandre Ayton,Elie Okobo,Josh Jackson,Mikal Bridges,,Richaun Holmes,,,T.J. Warren,,
8677,2019_20181211_POR,11/12/2018,POR,0.0,False,Damian Lillard,CJ McCollum,Maurice Harkless,Al-Farouq Aminu,Jusuf Nurkic,Evan Turner,Seth Curry,Jake Layman,,Zach Collins,,Nik Stauskas,,,Meyers Leonard
8678,2019_20181211_HOU,11/12/2018,HOU,1.0,True,Chris Paul,Eric Gordon,Danuel House Jr.,P.J. Tucker,Clint Capela,James Harden,Gerald Green,James Ennis III,,Nene,,,,,
8679,2019_20181211_TOR,11/12/2018,TOR,0.0,True,Kyle Lowry,Danny Green,OG Anunoby,Pascal Siakam,Serge Ibaka,Fred VanVleet,Malachi Richardson,C.J. Miles,,Jonas Valanciunas,Delon Wright,,,,Greg Monroe
8680,2019_20181211_LAC,11/12/2018,LAC,1.0,False,Tyrone Wallace,Avery Bradley,Danilo Gallinari,Tobias Harris,Montrezl Harrell,Shai Gilgeous-Alexander,Sindarius Thornwell,,Mike Scott,Marcin Gortat,Patrick Beverley,,,,Boban Marjanovic
8681,2019_20181211_PHO,11/12/2018,PHO,0.0,False,De'Anthony Melton,Josh Jackson,Mikal Bridges,Dragan Bender,Deandre Ayton,Jawun Evans,Troy Daniels,T.J. Warren,,Richaun Holmes,,,George King,,
8682,2019_20181211_SAS,11/12/2018,SAS,1.0,True,Derrick White,Bryn Forbes,Quincy Pondexter,Rudy Gay,LaMarcus Aldridge,Patty Mills,DeMar DeRozan,,Dante Cunningham,Jakob Poeltl,,Marco Belinelli,,Chimezie Metu,
8683,2019_20181212_DET,12/12/2018,DET,0.0,False,Reggie Jackson,Bruce Brown,Stanley Johnson,Blake Griffin,Andre Drummond,Jose Calderon,Langston Galloway,,Jon Leuer,Zaza Pachulia,,Luke Kennard,,,
8684,2019_20181212_CHO,12/12/2018,CHO,1.0,True,Kemba Walker,Jeremy Lamb,Nicolas Batum,Marvin Williams,Cody Zeller,Tony Parker,Malik Monk,Miles Bridges,,Willy Hernangomez,,,,,Frank Kaminsky
8685,2019_20181212_NYK,12/12/2018,NYK,0.0,False,Emmanuel Mudiay,Tim Hardaway Jr.,Mario Hezonja,Kevin Knox,Enes Freedom,Frank Ntilikina,Damyean Dotson,,Noah Vonleh,Mitchell Robinson,,,,,Luke Kornet
8686,2019_20181212_CLE,12/12/2018,CLE,1.0,True,Collin Sexton,Jordan Clarkson,Cedi Osman,,Larry Nance Jr.,Matthew Dellavedova,Alec Burks,Jaron Blossomgame,,Channing Frye,,Rodney Hood,David Nwaba,,
8687,2019_20181212_ATL,12/12/2018,ATL,0.0,False,Trae Young,Kevin Huerter,Justin Anderson,John Collins,Dewayne Dedmon,Jaylen Adams,Kent Bazemore,,Vince Carter,Alex Len,,DeAndre' Bembry,,,
8688,2019_20181212_DAL,12/12/2018,DAL,1.0,True,Jalen Brunson,Luka Doncic,Wesley Matthews,Harrison Barnes,DeAndre Jordan,Devin Harris,,Dorian Finney-Smith,Maxi Kleber,Dwight Powell,J.J. Barea,,,,
8689,2019_20181212_TOR,12/12/2018,TOR,0.0,True,Kyle Lowry,Danny Green,OG Anunoby,Pascal Siakam,Serge Ibaka,Fred VanVleet,Malachi Richardson,C.J. Miles,,Jonas Valanciunas,Delon Wright,,,,Greg Monroe
8690,2019_20181212_GSW,12/12/2018,GSW,1.0,False,Stephen Curry,Klay Thompson,Kevin Durant,Draymond Green,Kevon Looney,Shaun Livingston,Jacob Evans,Alfonzo McKinnie,Jonas Jerebko,Jordan Bell,Quinn Cook,Damion Lee,,,
8691,2019_20181212_MIL,12/12/2018,MIL,0.0,False,Eric Bledsoe,Sterling Brown,Khris Middleton,Giannis Antetokounmpo,Brook Lopez,George Hill,Malcolm Brogdon,Tony Snell,Ersan Ilyasova,Thon Maker,,,,,
8692,2019_20181212_IND,12/12/2018,IND,1.0,True,Darren Collison,Victor Oladipo,Bojan Bogdanovic,Thaddeus Young,Myles Turner,Cory Joseph,Tyreke Evans,Doug McDermott,,Domantas Sabonis,,,,,
8693,2019_20181212_POR,12/12/2018,POR,0.0,False,Damian Lillard,CJ McCollum,Jake Layman,Al-Farouq Aminu,Jusuf Nurkic,Evan Turner,Nik Stauskas,,Caleb Swanigan,Zach Collins,,,,,Meyers Leonard
8694,2019_20181212_MEM,12/12/2018,MEM,1.0,True,Mike Conley,Garrett Temple,Kyle Anderson,Jaren Jackson Jr.,Marc Gasol,Shelvin Mack,MarShon Brooks,Omri Casspi,JaMychal Green,Joakim Noah,,Wayne Selden,,,
8695,2019_20181212_OKC,12/12/2018,OKC,0.0,False,Russell Westbrook,Terrance Ferguson,Paul George,Jerami Grant,Steven Adams,Dennis Schroder,alex Abrines,,Patrick Patterson,Nerlens Noel,,Hamidou Diallo,,,
8696,2019_20181212_NOP,12/12/2018,NOP,1.0,True,Tim Frazier,Jrue Holiday,Solomon Hill,Julius Randle,Anthony Davis,Frank Jackson,,Darius Miller,Cheick Diallo,,Andrew Harrison,,,,
8697,2019_20181212_BRK,12/12/2018,BRK,0.0,True,Spencer Dinwiddie,Allen Crabbe,Rondae Hollis-Jefferson,DeMarre Carroll,Ed Davis,D'Angelo Russell,Joe Harris,Rodions Kurucs,Jared Dudley,Jarrett Allen,,,,,
8698,2019_20181212_PHI,12/12/2018,PHI,1.0,False,Ben Simmons,J.J. Redick,,Wilson Chandler,Joel Embiid,T.J. McConnell,Furkan Korkmaz,,,Amir Johnson,,Landry Shamet,,,
8699,2019_20181212_MIN,12/12/2018,MIN,0.0,False,Jeff Teague,Josh Okogie,Andrew Wiggins,Dario Saric,Karl-Anthony Towns,Derrick Rose,,Robert Covington,Taj Gibson,Gorgui Dieng,Tyus Jones,,,,
8700,2019_20181212_SAC,12/12/2018,SAC,1.0,True,De'Aaron Fox,Iman Shumpert,Justin Jackson,Nemanja Bjelica,Willie Cauley-Stein,Yogi Ferrell,Bogdan Bogdanovic,,Marvin Bagley III,Kosta Koufos,,Buddy Hield,,,
8701,2019_20181212_MIA,12/12/2018,MIA,0.0,False,Tyler Johnson,Rodney McGruder,Justise Winslow,Kelly Olynyk,Bam Adebayo,,Josh Richardson,Derrick Jones Jr.,James Johnson,,,Dwyane Wade,,,
8702,2019_20181212_UTA,12/12/2018,UTA,1.0,True,Ricky Rubio,Donovan Mitchell,Jae Crowder,Joe Ingles,Rudy Gobert,Dante Exum,Kyle Korver,Royce O'Neale,Georges Niang,Derrick Favors,,Grayson Allen,Thabo Sefolosha,,Ekpe Udoh
8703,2019_20181212_BOS,12/12/2018,BOS,0.0,True,Kyrie Irving,Marcus Smart,Jayson Tatum,Marcus Morris,Aron Baynes,Terry Rozier,,,Semi Ojeleye,Daniel Theis,Brad Wanamaker,,,,Robert Williams
8704,2019_20181212_WAS,12/12/2018,WAS,1.0,False,John Wall,Bradley Beal,Kelly Oubre Jr.,Jeff Green,Thomas Bryant,Tomas Satoransky,Austin Rivers,,Markieff Morris,,,,,Sam Dekker,
8705,2019_20181213_LAL,13/12/2018,LAL,0.0,False,Lonzo Ball,Josh Hart,LeBron James,Kyle Kuzma,JaVale McGee,Isaac Bonga,Lance Stephenson,Svi Mykhailiuk,,Tyson Chandler,,Kentavious Caldwell-Pope,,,
8706,2019_20181213_HOU,13/12/2018,HOU,1.0,True,Chris Paul,Eric Gordon,Danuel House Jr.,P.J. Tucker,Clint Capela,James Harden,Gerald Green,,,Nene,Brandon Knight,,,,
8707,2019_20181213_CHI,13/12/2018,CHI,0.0,False,Kris Dunn,Zach LaVine,,Lauri Markkanen,Robin Lopez,Ryan Arcidiacono,Justin Holiday,,Bobby Portis,Wendell Carter Jr.,,Shaquille Harrison,,Jabari Parker,
8708,2019_20181213_ORL,13/12/2018,ORL,1.0,True,D.J. Augustin,Evan Fournier,,Aaron Gordon,Nikola Vucevic,Jerian Grant,Terrence Ross,,Jonathan Isaac,Mo Bamba,,Jonathon Simmons,,,
8709,2019_20181213_DAL,13/12/2018,DAL,0.0,False,Dennis Smith Jr.,Luka Doncic,Wesley Matthews,Harrison Barnes,DeAndre Jordan,Jalen Brunson,,Dorian Finney-Smith,Maxi Kleber,Dwight Powell,Devin Harris,,,Dirk Nowitzki,
8710,2019_20181213_PHO,13/12/2018,PHO,1.0,True,De'Anthony Melton,Josh Jackson,Trevor Ariza,,Deandre Ayton,Jawun Evans,Jamal Crawford,T.J. Warren,,Richaun Holmes,,Troy Daniels,Mikal Bridges,,
8711,2019_20181213_LAC,13/12/2018,LAC,0.0,False,Shai Gilgeous-Alexander,Avery Bradley,Danilo Gallinari,Tobias Harris,Marcin Gortat,Patrick Beverley,Sindarius Thornwell,,Mike Scott,Montrezl Harrell,Tyrone Wallace,,,,Boban Marjanovic
8712,2019_20181213_SAS,13/12/2018,SAS,1.0,True,Derrick White,DeMar DeRozan,Quincy Pondexter,Rudy Gay,LaMarcus Aldridge,Patty Mills,Bryn Forbes,,Davis Bertans,Jakob Poeltl,,Marco Belinelli,,Dante Cunningham,
8713,2019_20181214_ATL,14/12/2018,ATL,0.0,False,Trae Young,Kevin Huerter,Justin Anderson,John Collins,Dewayne Dedmon,Jeremy Lin,Kent Bazemore,,Vince Carter,Alex Len,Jaylen Adams,DeAndre' Bembry,,,
8714,2019_20181214_BOS,14/12/2018,BOS,1.0,True,Terry Rozier,Marcus Smart,Jayson Tatum,Marcus Morris,Daniel Theis,Kyrie Irving,Jaylen Brown,,Gordon Hayward,Robert Williams,Brad Wanamaker,,,Semi Ojeleye,Aron Baynes
8715,2019_20181214_WAS,14/12/2018,WAS,0.0,False,John Wall,Bradley Beal,Kelly Oubre Jr.,Markieff Morris,Thomas Bryant,Tomas Satoransky,Austin Rivers,,Jeff Green,,,,,Sam Dekker,
8716,2019_20181214_BRK,14/12/2018,BRK,1.0,True,Spencer Dinwiddie,Joe Harris,Rondae Hollis-Jefferson,DeMarre Carroll,Jarrett Allen,D'Angelo Russell,,Rodions Kurucs,Jared Dudley,Ed Davis,,,,,
8717,2019_20181214_NYK,14/12/2018,NYK,0.0,True,Emmanuel Mudiay,Tim Hardaway Jr.,Mario Hezonja,Kevin Knox,Luke Kornet,Frank Ntilikina,Courtney Lee,,Noah Vonleh,Enes Freedom,,,,,Mitchell Robinson
8718,2019_20181214_CHO,14/12/2018,CHO,1.0,False,Kemba Walker,Jeremy Lamb,Nicolas Batum,Marvin Williams,Cody Zeller,Tony Parker,Malik Monk,Miles Bridges,Michael Kidd-Gilchrist,Frank Kaminsky,,,,,
8719,2019_20181214_MIL,14/12/2018,MIL,0.0,True,Eric Bledsoe,Pat Connaughton,Tony Snell,Giannis Antetokounmpo,Brook Lopez,George Hill,Donte DiVincenzo,,Ersan Ilyasova,Thon Maker,,Jaylen Morris,,,
8720,2019_20181214_CLE,14/12/2018,CLE,1.0,False,Matthew Dellavedova,Jordan Clarkson,Cedi Osman,,Larry Nance Jr.,Collin Sexton,Rodney Hood,David Nwaba,,Channing Frye,,Alec Burks,Jaron Blossomgame,,
8721,2019_20181214_OKC,14/12/2018,OKC,0.0,False,Russell Westbrook,Terrance Ferguson,Paul George,Jerami Grant,Steven Adams,Dennis Schroder,alex Abrines,Timothe Luwawu-Cabarrot,Patrick Patterson,Nerlens Noel,,Hamidou Diallo,Abdel Nader,,
8722,2019_20181214_DEN,14/12/2018,DEN,1.0,True,Jamal Murray,Malik Beasley,Torrey Craig,Juancho Hernangomez,Nikola Jokic,Monte Morris,Nick Young,,Trey Lyles,Mason Plumlee,,DeVaughn Akoon-Purcell,,Tyler Lydon,Thomas Welsh
8723,2019_20181214_MIA,14/12/2018,MIA,0.0,True,Tyler Johnson,Josh Richardson,Justise Winslow,Kelly Olynyk,Bam Adebayo,,Rodney McGruder,Derrick Jones Jr.,James Johnson,Hassan Whiteside,,Wayne Ellington,,,
8724,2019_20181214_MEM,14/12/2018,MEM,1.0,False,Mike Conley,Garrett Temple,Kyle Anderson,JaMychal Green,Marc Gasol,Shelvin Mack,MarShon Brooks,Omri Casspi,Jaren Jackson Jr.,Joakim Noah,,Wayne Selden,,,
8725,2019_20181214_IND,14/12/2018,IND,0.0,True,Darren Collison,Victor Oladipo,Bojan Bogdanovic,Thaddeus Young,Domantas Sabonis,Cory Joseph,Tyreke Evans,Doug McDermott,,Myles Turner,,,,,Kyle O'Quinn
8726,2019_20181214_PHI,14/12/2018,PHI,1.0,False,Ben Simmons,J.J. Redick,,Wilson Chandler,Joel Embiid,T.J. McConnell,Furkan Korkmaz,,Mike Muscala,,,Landry Shamet,,,
8727,2019_20181214_TOR,14/12/2018,TOR,0.0,False,Fred VanVleet,Danny Green,Kawhi Leonard,Pascal Siakam,Serge Ibaka,Delon Wright,,C.J. Miles,,Greg Monroe,,,OG Anunoby,,
8728,2019_20181214_POR,14/12/2018,POR,1.0,True,Damian Lillard,CJ McCollum,Maurice Harkless,Al-Farouq Aminu,Jusuf Nurkic,Evan Turner,Nik Stauskas,,,Zach Collins,,Seth Curry,,,Meyers Leonard
8729,2019_20181214_GSW,14/12/2018,GSW,0.0,True,Stephen Curry,Klay Thompson,Kevin Durant,Draymond Green,Kevon Looney,Quinn Cook,Damion Lee,Alfonzo McKinnie,Jonas Jerebko,Jordan Bell,,,,,
8730,2019_20181214_SAC,14/12/2018,SAC,1.0,False,De'Aaron Fox,Bogdan Bogdanovic,Justin Jackson,Nemanja Bjelica,Willie Cauley-Stein,Yogi Ferrell,Buddy Hield,,Marvin Bagley III,Kosta Koufos,,Iman Shumpert,,,
8731,2019_20181215_LAL,15/12/2018,LAL,0.0,True,Lonzo Ball,Josh Hart,LeBron James,Kyle Kuzma,JaVale McGee,Isaac Bonga,Lance Stephenson,Svi Mykhailiuk,,Tyson Chandler,,Kentavious Caldwell-Pope,,,Ivica Zubac
8732,2019_20181215_CHO,15/12/2018,CHO,1.0,False,Kemba Walker,Malik Monk,Miles Bridges,Marvin Williams,Cody Zeller,Devonte' Graham,Jeremy Lamb,Nicolas Batum,Michael Kidd-Gilchrist,Willy Hernangomez,Tony Parker,Dwayne Bacon,,,Frank Kaminsky
8733,2019_20181215_BOS,15/12/2018,BOS,0.0,False,Kyrie Irving,Marcus Smart,Jayson Tatum,Gordon Hayward,Aron Baynes,Terry Rozier,Jaylen Brown,,Marcus Morris,Daniel Theis,,,,,Robert Williams
8734,2019_20181215_DET,15/12/2018,DET,1.0,True,Jose Calderon,Reggie Bullock,Stanley Johnson,Blake Griffin,Andre Drummond,Reggie Jackson,Langston Galloway,,Jon Leuer,,,Luke Kennard,,,
8735,2019_20181215_HOU,15/12/2018,HOU,0.0,True,James Harden,Eric Gordon,Danuel House Jr.,P.J. Tucker,Clint Capela,Chris Paul,Gerald Green,,,Nene,Brandon Knight,,,,
8736,2019_20181215_MEM,15/12/2018,MEM,1.0,False,Mike Conley,Garrett Temple,Omri Casspi,Jaren Jackson Jr.,Marc Gasol,Shelvin Mack,MarShon Brooks,,JaMychal Green,Joakim Noah,Jevon Carter,Wayne Selden,,,
8737,2019_20181215_LAC,15/12/2018,LAC,0.0,False,Patrick Beverley,Avery Bradley,Danilo Gallinari,Tobias Harris,Montrezl Harrell,Shai Gilgeous-Alexander,Sindarius Thornwell,,Mike Scott,Marcin Gortat,Milos Teodosic,,,,
8738,2019_20181215_OKC,15/12/2018,OKC,1.0,True,Russell Westbrook,alex Abrines,Paul George,Jerami Grant,Steven Adams,Dennis Schroder,Terrance Ferguson,,Patrick Patterson,Nerlens Noel,,Hamidou Diallo,,,
8739,2019_20181215_UTA,15/12/2018,UTA,0.0,False,Ricky Rubio,Donovan Mitchell,Jae Crowder,Joe Ingles,Rudy Gobert,Dante Exum,Kyle Korver,Thabo Sefolosha,,Derrick Favors,,,Royce O'Neale,,
8740,2019_20181215_ORL,15/12/2018,ORL,1.0,True,D.J. Augustin,Evan Fournier,,Jonathan Isaac,Nikola Vucevic,Jerian Grant,Terrence Ross,,Aaron Gordon,Mo Bamba,,Jonathon Simmons,,Jarell Martin,
8741,2019_20181215_MIN,15/12/2018,MIN,0.0,False,Derrick Rose,Josh Okogie,Andrew Wiggins,Dario Saric,Karl-Anthony Towns,Jeff Teague,,Robert Covington,Anthony Tolliver,Gorgui Dieng,Tyus Jones,,,,
8742,2019_20181215_PHO,15/12/2018,PHO,1.0,True,De'Anthony Melton,Devin Booker,Mikal Bridges,,Deandre Ayton,Jawun Evans,Jamal Crawford,T.J. Warren,,Richaun Holmes,,Josh Jackson,,,
8743,2019_20181215_CHI,15/12/2018,CHI,0.0,True,Ryan Arcidiacono,Justin Holiday,Chandler Hutchison,Lauri Markkanen,Wendell Carter Jr.,Kris Dunn,Shaquille Harrison,,Bobby Portis,Robin Lopez,Cameron Payne,,,,
8744,2019_20181215_SAS,15/12/2018,SAS,1.0,False,Patty Mills,DeMar DeRozan,,Rudy Gay,LaMarcus Aldridge,Derrick White,Marco Belinelli,,Davis Bertans,Jakob Poeltl,,Bryn Forbes,,Dante Cunningham,
8745,2019_20181216_ATL,16/12/2018,ATL,0.0,False,Trae Young,Kent Bazemore,Justin Anderson,John Collins,Dewayne Dedmon,Jeremy Lin,Kevin Huerter,,Vince Carter,Alex Len,Jaylen Adams,DeAndre' Bembry,,,
8746,2019_20181216_BRK,16/12/2018,BRK,1.0,True,D'Angelo Russell,Joe Harris,Rodions Kurucs,DeMarre Carroll,Ed Davis,Spencer Dinwiddie,,Rondae Hollis-Jefferson,Jared Dudley,Jarrett Allen,Shabazz Napier,,,,Kenneth Faried
8747,2019_20181216_PHI,16/12/2018,PHI,0.0,True,Ben Simmons,J.J. Redick,Jimmy Butler,Wilson Chandler,Joel Embiid,T.J. McConnell,Furkan Korkmaz,,Mike Muscala,Amir Johnson,,Landry Shamet,,Jonah Bolden,
8748,2019_20181216_CLE,16/12/2018,CLE,1.0,False,Collin Sexton,Jordan Clarkson,Cedi Osman,,Larry Nance Jr.,Matthew Dellavedova,Rodney Hood,David Nwaba,,Ante Zizic,,Alec Burks,Jaron Blossomgame,,Channing Frye
8749,2019_20181216_SAC,16/12/2018,SAC,0.0,True,De'Aaron Fox,Buddy Hield,Justin Jackson,Nemanja Bjelica,Willie Cauley-Stein,Yogi Ferrell,Bogdan Bogdanovic,Troy Williams,,Kosta Koufos,,,,,
8750,2019_20181216_DAL,16/12/2018,DAL,1.0,False,Jalen Brunson,Luka Doncic,Wesley Matthews,Harrison Barnes,DeAndre Jordan,Devin Harris,Ryan Broekhoff,Dorian Finney-Smith,Maxi Kleber,Dwight Powell,,,,Dirk Nowitzki,
8751,2019_20181216_TOR,16/12/2018,TOR,0.0,False,Delon Wright,Danny Green,Kawhi Leonard,Chris Boucher,Serge Ibaka,Lorenzo Brown,Malachi Richardson,C.J. Miles,,Greg Monroe,,,OG Anunoby,,
8752,2019_20181216_DEN,16/12/2018,DEN,1.0,True,Jamal Murray,Malik Beasley,Torrey Craig,Juancho Hernangomez,Nikola Jokic,Monte Morris,Nick Young,,Trey Lyles,Mason Plumlee,,,,,
8753,2019_20181216_NYK,16/12/2018,NYK,0.0,False,Emmanuel Mudiay,Tim Hardaway Jr.,Mario Hezonja,Kevin Knox,Enes Freedom,Frank Ntilikina,Courtney Lee,,Noah Vonleh,Luke Kornet,Trey Burke,,,,
8754,2019_20181216_IND,16/12/2018,IND,1.0,True,Cory Joseph,Victor Oladipo,Bojan Bogdanovic,Thaddeus Young,Myles Turner,Darren Collison,,Doug McDermott,,Domantas Sabonis,Aaron Holiday,,,,
8755,2019_20181216_MIA,16/12/2018,MIA,0.0,True,Tyler Johnson,Josh Richardson,Derrick Jones Jr.,Kelly Olynyk,Bam Adebayo,,Rodney McGruder,Justise Winslow,James Johnson,Hassan Whiteside,,Dwyane Wade,,,
8756,2019_20181216_NOP,16/12/2018,NOP,1.0,False,Andrew Harrison,Jrue Holiday,Darius Miller,Julius Randle,Anthony Davis,Tim Frazier,E'Twaun Moore,Solomon Hill,Cheick Diallo,,Frank Jackson,,,,
8757,2019_20181216_LAL,16/12/2018,LAL,0.0,False,Lonzo Ball,Kentavious Caldwell-Pope,LeBron James,Kyle Kuzma,Tyson Chandler,Isaac Bonga,Lance Stephenson,Svi Mykhailiuk,,Moritz Wagner,,Josh Hart,,,Ivica Zubac
8758,2019_20181216_WAS,16/12/2018,WAS,1.0,True,Tomas Satoransky,Bradley Beal,Troy Brown Jr.,Jeff Green,Thomas Bryant,John Wall,Jordan McRae,,Sam Dekker,,,,,Markieff Morris,
8759,2019_20181217_MIL,17/12/2018,MIL,0.0,True,Eric Bledsoe,Sterling Brown,Khris Middleton,Giannis Antetokounmpo,Brook Lopez,George Hill,Donte DiVincenzo,Tony Snell,D.J. Wilson,Thon Maker,,,,,
8760,2019_20181217_DET,17/12/2018,DET,1.0,False,Jose Calderon,Reggie Bullock,Stanley Johnson,Blake Griffin,Andre Drummond,Reggie Jackson,Luke Kennard,,Jon Leuer,,,Langston Galloway,,,
8761,2019_20181217_MEM,17/12/2018,MEM,0.0,False,Shelvin Mack,Garrett Temple,Kyle Anderson,JaMychal Green,Marc Gasol,Jevon Carter,MarShon Brooks,Omri Casspi,Jaren Jackson Jr.,Joakim Noah,,Wayne Selden,Yuta Watanabe,Ivan Rabb,
8762,2019_20181217_GSW,17/12/2018,GSW,1.0,True,Stephen Curry,Klay Thompson,Kevin Durant,Draymond Green,Kevon Looney,Shaun Livingston,Jacob Evans,Andre Iguodala,Jonas Jerebko,Jordan Bell,Quinn Cook,,Alfonzo McKinnie,,
8763,2019_20181217_UTA,17/12/2018,UTA,0.0,False,Ricky Rubio,Donovan Mitchell,Jae Crowder,Joe Ingles,Rudy Gobert,Dante Exum,Kyle Korver,Royce O'Neale,,Derrick Favors,,,Thabo Sefolosha,,
8764,2019_20181217_HOU,17/12/2018,HOU,1.0,True,James Harden,Eric Gordon,Danuel House Jr.,P.J. Tucker,Clint Capela,Chris Paul,Gerald Green,,,Nene,Brandon Knight,,,,
8765,2019_20181217_POR,17/12/2018,POR,0.0,True,Damian Lillard,CJ McCollum,Maurice Harkless,Al-Farouq Aminu,Jusuf Nurkic,Evan Turner,Nik Stauskas,,,Zach Collins,,Seth Curry,,,Meyers Leonard
8766,2019_20181217_LAC,17/12/2018,LAC,1.0,False,Shai Gilgeous-Alexander,Avery Bradley,Danilo Gallinari,Tobias Harris,Montrezl Harrell,Patrick Beverley,Sindarius Thornwell,,Mike Scott,Marcin Gortat,Tyrone Wallace,,,,Boban Marjanovic
8767,2019_20181217_SAC,17/12/2018,SAC,0.0,False,Yogi Ferrell,Buddy Hield,Troy Williams,Skal Labissiere,Kosta Koufos,Frank Mason III,Ben McLemore,Justin Jackson,Harry Giles,Willie Cauley-Stein,De'Aaron Fox,Bogdan Bogdanovic,,Nemanja Bjelica,
8768,2019_20181217_MIN,17/12/2018,MIN,1.0,True,Derrick Rose,Josh Okogie,Robert Covington,Taj Gibson,Karl-Anthony Towns,Tyus Jones,,Andrew Wiggins,Dario Saric,Gorgui Dieng,,,James Nunnally,Anthony Tolliver,
8769,2019_20181217_PHO,17/12/2018,PHO,0.0,True,De'Anthony Melton,Devin Booker,T.J. Warren,Dragan Bender,Deandre Ayton,Jawun Evans,Jamal Crawford,Mikal Bridges,,Richaun Holmes,,Josh Jackson,,,
8770,2019_20181217_NYK,17/12/2018,NYK,1.0,False,Emmanuel Mudiay,Courtney Lee,Mario Hezonja,Kevin Knox,Enes Freedom,Frank Ntilikina,,,Lance Thomas,Luke Kornet,Trey Burke,,,Noah Vonleh,
